Code_du_champ,Valeur_prise
S21.G00.15.001,14/328-3007-4
S21.G00.15.002,PXtvPL
S21.G00.15.004,9
S21.G00.15.005,841
S21.G00.15.001,284946
S21.G00.15.002,u1-3934581E
S21.G00.15.004,91
S21.G00.15.005,64165
S21.G00.15.001,23/504-9803-6
S21.G00.15.002,PagoVq
S21.G00.15.004,7
S21.G00.15.005,526
S21.G00.20.001,106559611
S21.G00.20.002,2.92H+64
S21.G00.20.003,********************
S21.G00.20.004,FRl7-4737409H
S21.G00.20.005,5514.9
S21.G00.20.006,28-06-1988
S21.G00.20.007,10-05-1987
S21.G00.30.005,F
S21.G00.30.006,07-06-1990
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,7
S10.G00.00.005,92
S10.G00.00.006,P07V09
S10.G00.00.007,45
S10.G00.00.008,33
S10.G00.01.001,5537637498
S10.G00.01.002,841816
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"avenue Aubert
68988 Sainte Dorothée"
S10.G00.01.005,13515
S10.G00.01.006,Ville Torres
S10.G00.02.001,56
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Nicole_Grenier@factice_audit.fr
S10.G00.02.005,0628773361
S20.G00.05.001,2
S20.G00.05.002,3
S20.G00.05.003,31
S20.G00.05.004,7
S20.G00.05.005,19-10-1987
S20.G00.05.007,07-11-1982
S20.G00.05.008,2
S20.G00.05.010,10
S21.G00.06.001,50832106
S21.G00.06.002,387
S21.G00.06.003,48492bOLIzPzWVCFj
S21.G00.06.004,"118, boulevard de Lemonnier
51063 Nicolas"
S21.G00.06.005,55447
S21.G00.06.006,MasseVille
S21.G00.06.007,Zone rue de Vaillant
S21.G00.06.009,78
S21.G00.06.013,06-10-2006
S21.G00.06.014,11-05-2008
S21.G00.11.001,12
S21.G00.11.002,k7-9181737W
S21.G00.11.003,"15, rue Cohen
68471 Saint Philippine"
S21.G00.11.004,83789
S21.G00.11.005,Lecomte
S21.G00.11.007,Zone rue de Perret
S21.G00.11.008,43
S21.G00.15.001,7103277
S21.G00.15.002,a9-4218039x
S21.G00.15.004,6
S21.G00.15.005,345
S21.G00.15.001,82/216-7591-1
S21.G00.15.002,PoPtOa
S21.G00.15.004,47
S21.G00.15.005,352
S21.G00.15.001,601571
S21.G00.15.002,C9-7879350k
S21.G00.15.004,73
S21.G00.15.005,13188
S21.G00.15.001,71/108-8840-0
S21.G00.15.002,PsuXub
S21.G00.15.004,8
S21.G00.15.005,751
S21.G00.20.001,272748567
S21.G00.20.002,0.97h+21
S21.G00.20.003,********************
S21.G00.20.004,FRX9-6681606V
S21.G00.20.005,1883.76
S21.G00.20.006,06-01-1979
S21.G00.20.007,09-01-1974
S21.G00.30.005,F
S21.G00.30.006,20-05-1987
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,3
S10.G00.00.005,8
S10.G00.00.006,P06V06
S10.G00.00.007,81
S10.G00.00.008,23
S10.G00.01.001,8912722881
S10.G00.01.002,725820
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"39, rue de Colin
62917 Descampsdan"
S10.G00.01.005,87325
S10.G00.01.006,Ville Lemaire-sur-Mer
S10.G00.02.001,93
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Alex_Morvan_de_la_Bernier@factice_audit.fr
S10.G00.02.005,0692367094
S20.G00.05.001,68
S20.G00.05.002,31
S20.G00.05.003,38
S20.G00.05.004,4
S20.G00.05.005,08-06-1975
S20.G00.05.007,24-01-2017
S20.G00.05.008,1
S20.G00.05.010,2
S21.G00.06.001,81644746
S21.G00.06.002,252
S21.G00.06.003,23151MilKRYETmSqO
S21.G00.06.004,"avenue Salmon
07640 Bruneau"
S21.G00.06.005,35417
S21.G00.06.006,Girard-sur-Thomas
S21.G00.06.007,Zone rue Didier
S21.G00.06.009,85
S21.G00.06.013,24-05-1978
S21.G00.06.014,08-10-1992
S21.G00.11.001,75
S21.G00.11.002,E2-0892222K
S21.G00.11.003,"5, chemin Leroux
50963 Sainte Geneviève-sur-Mer"
S21.G00.11.004,15016
S21.G00.11.005,Boulangerboeuf
S21.G00.11.007,Zone rue Susan Moreno
S21.G00.11.008,14
S21.G00.15.001,7608491
S21.G00.15.002,k4-43986z
S21.G00.15.004,98
S21.G00.15.005,796
S21.G00.15.001,05/154-8822-2
S21.G00.15.002,PaRmgq
S21.G00.15.004,71
S21.G00.15.005,862
S21.G00.15.001,618560
S21.G00.15.002,x7-7538608d
S21.G00.15.004,98
S21.G00.15.005,42007
S21.G00.15.001,68/431-6842-3
S21.G00.15.002,PkwQCG
S21.G00.15.004,6
S21.G00.15.005,301
S21.G00.20.001,237216702
S21.G00.20.002,5.71d+41
S21.G00.20.003,********************
S21.G00.20.004,FRX1-8436182q
S21.G00.20.005,4765.89
S21.G00.20.006,26-07-1980
S21.G00.20.007,22-08-2004
S21.G00.30.005,F
S21.G00.30.006,26-07-1980
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,1
S10.G00.00.005,15
S10.G00.00.006,P07V04
S10.G00.00.007,13
S10.G00.00.008,98
S10.G00.01.001,6726054489
S10.G00.01.002,843687
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"24, rue de Legros
20260 Pintonec"
S10.G00.01.005,34259
S10.G00.01.006,Ville Thomas
S10.G00.02.001,45
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Olivier_Pasquier_du_Le_Gall@factice_audit.fr
S10.G00.02.005,0678190325
S20.G00.05.001,97
S20.G00.05.002,62
S20.G00.05.003,81
S20.G00.05.004,5
S20.G00.05.005,08-07-1978
S20.G00.05.007,02-04-2020
S20.G00.05.008,9
S20.G00.05.010,3
S21.G00.06.001,73739802
S21.G00.06.002,763
S21.G00.06.003,24534zpUhzJhbfYWu
S21.G00.06.004,"rue Sébastien Chauvin
77561 Saint Yvesdan"
S21.G00.06.005,06686
S21.G00.06.006,Simon-sur-Courtois
S21.G00.06.007,Zone boulevard Zoé Martinez
S21.G00.06.009,61
S21.G00.06.013,04-03-1997
S21.G00.06.014,10-12-2015
S21.G00.11.001,28
S21.G00.11.002,W2-2289932X
S21.G00.11.003,"80, avenue de Costa
24408 Saint Anaïs"
S21.G00.11.004,65490
S21.G00.11.005,Brunel
S21.G00.11.007,Zone boulevard de Didier
S21.G00.11.008,11
S21.G00.15.001,4116326
S21.G00.15.002,y4-9789888f
S21.G00.15.004,74
S21.G00.15.005,609
S21.G00.15.001,02/445-1242-1
S21.G00.15.002,PDPWUg
S21.G00.15.004,60
S21.G00.15.005,928
S21.G00.15.001,112999
S21.G00.15.002,q1-5149159V
S21.G00.15.004,94
S21.G00.15.005,58804
S21.G00.15.001,54/679-7250-5
S21.G00.15.002,PVtOnu
S21.G00.15.004,7
S21.G00.15.005,875
S21.G00.20.001,220461777
S21.G00.20.002,2.58c+11
S21.G00.20.003,********************
S21.G00.20.004,FRe5-2605147C
S21.G00.20.005,8155.47
S21.G00.20.006,24-09-2010
S21.G00.20.007,14-11-1983
S21.G00.30.005,F
S21.G00.30.006,22-11-1977
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,9
S10.G00.00.005,56
S10.G00.00.006,P03V06
S10.G00.00.007,13
S10.G00.00.008,23
S10.G00.01.001,9984883188
S10.G00.01.002,130979
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"68, rue Maryse Pereira
46543 Maurice"
S10.G00.01.005,62597
S10.G00.01.006,Ville Perondan
S10.G00.02.001,88
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Joseph_de_la_Hernandez@factice_audit.fr
S10.G00.02.005,0666912034
S20.G00.05.001,63
S20.G00.05.002,93
S20.G00.05.003,3
S20.G00.05.004,6
S20.G00.05.005,16-04-2016
S20.G00.05.007,18-01-1982
S20.G00.05.008,5
S20.G00.05.010,0
S21.G00.06.001,12134307
S21.G00.06.002,463
S21.G00.06.003,44987DFZunpqLHZUe
S21.G00.06.004,"62, boulevard de Diallo
08633 Gomez-sur-Bailly"
S21.G00.06.005,15456
S21.G00.06.006,Jourdandan
S21.G00.06.007,Zone rue de Maurice
S21.G00.06.009,23
S21.G00.06.013,05-05-1973
S21.G00.06.014,24-09-1992
S21.G00.11.001,15
S21.G00.11.002,l9-5835033r
S21.G00.11.003,"60, avenue de Lopes
68704 Meunier"
S21.G00.11.004,58462
S21.G00.11.005,Ferreira
S21.G00.11.007,Zone chemin Éric Brunel
S21.G00.11.008,16
S21.G00.15.001,7420772
S21.G00.15.002,o9-8879193d
S21.G00.15.004,33
S21.G00.15.005,412
S21.G00.15.001,29/133-2784-6
S21.G00.15.002,PvdMaF
S21.G00.15.004,24
S21.G00.15.005,121
S21.G00.15.001,594547
S21.G00.15.002,F5-9578949X
S21.G00.15.004,5
S21.G00.15.005,54023
S21.G00.15.001,63/577-1767-8
S21.G00.15.002,PYWBSw
S21.G00.15.004,0
S21.G00.15.005,960
S21.G00.20.001,267417757
S21.G00.20.002,2.11s+21
S21.G00.20.003,********************
S21.G00.20.004,FRs1-302507C
S21.G00.20.005,9606.14
S21.G00.20.006,17-04-1992
S21.G00.20.007,18-04-1996
S21.G00.30.005,H
S21.G00.30.006,16-05-1999
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,4
S10.G00.00.005,68
S10.G00.00.006,P00V09
S10.G00.00.007,88
S10.G00.00.008,57
S10.G00.01.001,2474775215
S10.G00.01.002,976337
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"boulevard Christiane Etienne
24097 MartinezVille"
S10.G00.01.005,91663
S10.G00.01.006,Ville Saint Chantaldan
S10.G00.02.001,46
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Thierry_Clerc@factice_audit.fr
S10.G00.02.005,0623326753
S20.G00.05.001,37
S20.G00.05.002,62
S20.G00.05.003,72
S20.G00.05.004,1
S20.G00.05.005,05-06-2001
S20.G00.05.007,10-05-2020
S20.G00.05.008,10
S20.G00.05.010,5
S21.G00.06.001,71814612
S21.G00.06.002,101
S21.G00.06.003,14752OMlfGVaCbSDQ
S21.G00.06.004,"728, rue Olivie Hernandez
11812 Verdier"
S21.G00.06.005,38771
S21.G00.06.006,Rousseaunec
S21.G00.06.007,Zone rue Prevost
S21.G00.06.009,45
S21.G00.06.013,05-01-1993
S21.G00.06.014,09-10-2012
S21.G00.11.001,63
S21.G00.11.002,b4-5251925W
S21.G00.11.003,"rue de Pires
50455 Sainte Jules"
S21.G00.11.004,28364
S21.G00.11.005,Brunel
S21.G00.11.007,Zone rue Josette Lopes
S21.G00.11.008,57
S21.G00.15.001,8051640
S21.G00.15.002,b3-097508l
S21.G00.15.004,86
S21.G00.15.005,125
S21.G00.15.001,06/424-6627-1
S21.G00.15.002,PRkUjR
S21.G00.15.004,1
S21.G00.15.005,838
S21.G00.15.001,174003
S21.G00.15.002,N4-1853576j
S21.G00.15.004,71
S21.G00.15.005,93190
S21.G00.15.001,89/352-8815-6
S21.G00.15.002,PkANuT
S21.G00.15.004,9
S21.G00.15.005,467
S21.G00.20.001,152056365
S21.G00.20.002,6.37J+56
S21.G00.20.003,********************
S21.G00.20.004,FRJ6-6812824X
S21.G00.20.005,5433.67
S21.G00.20.006,14-06-1972
S21.G00.20.007,06-05-1973
S21.G00.30.005,H
S21.G00.30.006,17-06-1995
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,1
S10.G00.00.005,89
S10.G00.00.006,P04V05
S10.G00.00.007,96
S10.G00.00.008,76
S10.G00.01.001,8586851123
S10.G00.01.002,536378
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"47, boulevard Bruneau
42819 Blot"
S10.G00.01.005,26307
S10.G00.01.006,Ville Sainte Claire
S10.G00.02.001,58
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Michèle_Berger@factice_audit.fr
S10.G00.02.005,0615545825
S20.G00.05.001,97
S20.G00.05.002,78
S20.G00.05.003,7
S20.G00.05.004,6
S20.G00.05.005,10-12-1992
S20.G00.05.007,21-06-1979
S20.G00.05.008,3
S20.G00.05.010,9
S21.G00.06.001,93191004
S21.G00.06.002,211
S21.G00.06.003,14806XxZeejPfSTRs
S21.G00.06.004,"71, avenue Franck Gilbert
74039 Vasseur"
S21.G00.06.005,62031
S21.G00.06.006,Gosselinnec
S21.G00.06.007,Zone avenue Le Goff
S21.G00.06.009,25
S21.G00.06.013,16-04-1974
S21.G00.06.014,04-07-1977
S21.G00.11.001,49
S21.G00.11.002,D4-2441374q
S21.G00.11.003,"12, boulevard Pereira
13367 Chauveau"
S21.G00.11.004,60099
S21.G00.11.005,Ferreira
S21.G00.11.007,Zone boulevard Schneider
S21.G00.11.008,47
S21.G00.15.001,8977550
S21.G00.15.002,g2-969465h
S21.G00.15.004,7
S21.G00.15.005,630
S21.G00.15.001,08/207-9792-3
S21.G00.15.002,PqlEix
S21.G00.15.004,25
S21.G00.15.005,251
S21.G00.15.001,118622
S21.G00.15.002,m7-9505677D
S21.G00.15.004,34
S21.G00.15.005,50442
S21.G00.15.001,63/484-2157-6
S21.G00.15.002,POqFji
S21.G00.15.004,7
S21.G00.15.005,331
S21.G00.20.001,731256709
S21.G00.20.002,7.37z+65
S21.G00.20.003,********************
S21.G00.20.004,FRh6-8458560a
S21.G00.20.005,1034.51
S21.G00.20.006,22-09-2002
S21.G00.20.007,27-02-1997
S21.G00.30.005,F
S21.G00.30.006,22-06-1980
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,2
S10.G00.00.005,15
S10.G00.00.006,P04V01
S10.G00.00.007,20
S10.G00.00.008,2
S10.G00.01.001,9116351337
S10.G00.01.002,153963
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"37, rue de Bernier
95567 Saint Paul"
S10.G00.01.005,15946
S10.G00.01.006,Ville Munoz
S10.G00.02.001,28
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Tristan_Tessier-Lemonnier@factice_audit.fr
S10.G00.02.005,0685737904
S20.G00.05.001,94
S20.G00.05.002,6
S20.G00.05.003,41
S20.G00.05.004,3
S20.G00.05.005,26-12-2004
S20.G00.05.007,27-12-1972
S20.G00.05.008,5
S20.G00.05.010,2
S21.G00.06.001,94676679
S21.G00.06.002,925
S21.G00.06.003,13405flsQbJLVWwuY
S21.G00.06.004,"310, rue Théodore Bouchet
57229 Moreau"
S21.G00.06.005,11749
S21.G00.06.006,RocheVille
S21.G00.06.007,Zone chemin de Charles
S21.G00.06.009,37
S21.G00.06.013,24-10-1981
S21.G00.06.014,22-11-1988
S21.G00.11.001,25
S21.G00.11.002,e4-6678359f
S21.G00.11.003,"rue Marcelle Garcia
49979 Mary"
S21.G00.11.004,09435
S21.G00.11.005,Sainte Guy
S21.G00.11.007,Zone rue Julie Renard
S21.G00.11.008,71
S21.G00.15.001,8248282
S21.G00.15.002,s6-7727439j
S21.G00.15.004,66
S21.G00.15.005,936
S21.G00.15.001,34/524-6839-0
S21.G00.15.002,PXNIXb
S21.G00.15.004,28
S21.G00.15.005,661
S21.G00.15.001,968499
S21.G00.15.002,d2-5119949H
S21.G00.15.004,52
S21.G00.15.005,12887
S21.G00.15.001,55/808-9678-5
S21.G00.15.002,PwSONq
S21.G00.15.004,5
S21.G00.15.005,341
S21.G00.20.001,839015031
S21.G00.20.002,6.9D+82
S21.G00.20.003,********************
S21.G00.20.004,FRQ5-0050y
S21.G00.20.005,5262.82
S21.G00.20.006,30-05-1997
S21.G00.20.007,14-12-2019
S21.G00.30.005,H
S21.G00.30.006,04-03-1983
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,2
S10.G00.00.005,49
S10.G00.00.006,P01V06
S10.G00.00.007,92
S10.G00.00.008,31
S10.G00.01.001,9769731420
S10.G00.01.002,243539
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"53, rue de Gallet
67054 Saint Alfred"
S10.G00.01.005,37961
S10.G00.01.006,Ville Saint Stéphanedan
S10.G00.02.001,38
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Colette_Hoarau@factice_audit.fr
S10.G00.02.005,0627637158
S20.G00.05.001,16
S20.G00.05.002,68
S20.G00.05.003,60
S20.G00.05.004,1
S20.G00.05.005,16-10-1985
S20.G00.05.007,20-05-1987
S20.G00.05.008,1
S20.G00.05.010,6
S21.G00.06.001,60098335
S21.G00.06.002,393
S21.G00.06.003,45085DpPtgCbWObBR
S21.G00.06.004,"7, chemin de Fernandez
46720 Guilletdan"
S21.G00.06.005,52115
S21.G00.06.006,Saint Bernadette-les-Bains
S21.G00.06.007,Zone boulevard Bodin
S21.G00.06.009,28
S21.G00.06.013,17-11-1972
S21.G00.06.014,19-06-2010
S21.G00.11.001,18
S21.G00.11.002,Q2-0903489Y
S21.G00.11.003,"9, rue de Clerc
41475 Guillou"
S21.G00.11.004,65969
S21.G00.11.005,Colas
S21.G00.11.007,Zone boulevard de Chevallier
S21.G00.11.008,26
S21.G00.15.001,4834068
S21.G00.15.002,J6-8998900h
S21.G00.15.004,29
S21.G00.15.005,278
S21.G00.15.001,84/928-8723-6
S21.G00.15.002,PYpysV
S21.G00.15.004,29
S21.G00.15.005,779
S21.G00.15.001,617488
S21.G00.15.002,X0-0731386i
S21.G00.15.004,98
S21.G00.15.005,14001
S21.G00.15.001,67/630-1498-9
S21.G00.15.002,PelHja
S21.G00.15.004,5
S21.G00.15.005,478
S21.G00.20.001,363434493
S21.G00.20.002,6.24I+36
S21.G00.20.003,********************
S21.G00.20.004,FRn3-3064588r
S21.G00.20.005,5902.9
S21.G00.20.006,31-03-2006
S21.G00.20.007,19-07-2020
S21.G00.30.005,H
S21.G00.30.006,18-08-1965
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,0
S10.G00.00.005,4
S10.G00.00.006,P06V02
S10.G00.00.007,95
S10.G00.00.008,37
S10.G00.01.001,4582663941
S10.G00.01.002,889534
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"8, boulevard Guyot
73527 Sainte Susanne"
S10.G00.01.005,84558
S10.G00.01.006,Ville Benoit-sur-Blondel
S10.G00.02.001,2
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Andrée_Jourdan-Dupuy@factice_audit.fr
S10.G00.02.005,0645953606
S20.G00.05.001,99
S20.G00.05.002,59
S20.G00.05.003,45
S20.G00.05.004,8
S20.G00.05.005,17-05-1990
S20.G00.05.007,10-04-1971
S20.G00.05.008,3
S20.G00.05.010,0
S21.G00.06.001,38444891
S21.G00.06.002,628
S21.G00.06.003,68002qXYgAVJjWxIc
S21.G00.06.004,"920, rue de Nguyen
97297 Gomez-sur-Fleury"
S21.G00.06.005,60083
S21.G00.06.006,Traorenec
S21.G00.06.007,Zone boulevard Xavier Rolland
S21.G00.06.009,18
S21.G00.06.013,08-12-2003
S21.G00.06.014,26-01-1971
S21.G00.11.001,41
S21.G00.11.002,u0-9057366j
S21.G00.11.003,"83, boulevard Paris
46557 Pons-sur-Marques"
S21.G00.11.004,99539
S21.G00.11.005,Briand
S21.G00.11.007,Zone chemin Agathe Gilbert
S21.G00.11.008,96
S21.G00.15.001,9688337
S21.G00.15.002,y2-0487879G
S21.G00.15.004,34
S21.G00.15.005,627
S21.G00.15.001,53/580-4494-7
S21.G00.15.002,POiReh
S21.G00.15.004,28
S21.G00.15.005,276
S21.G00.15.001,444620
S21.G00.15.002,o1-6509348z
S21.G00.15.004,67
S21.G00.15.005,69676
S21.G00.15.001,69/364-1626-2
S21.G00.15.002,PVsIdy
S21.G00.15.004,8
S21.G00.15.005,471
S21.G00.20.001,580531038
S21.G00.20.002,7.98z+88
S21.G00.20.003,********************
S21.G00.20.004,FRt3-5085628o
S21.G00.20.005,5988.7
S21.G00.20.006,14-01-2017
S21.G00.20.007,14-07-2003
S21.G00.30.005,H
S21.G00.30.006,08-03-1990
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,4
S10.G00.00.005,88
S10.G00.00.006,P00V04
S10.G00.00.007,22
S10.G00.00.008,52
S10.G00.01.001,8261961170
S10.G00.01.002,457139
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"9, rue Garnier
50530 SanchezVille"
S10.G00.01.005,70615
S10.G00.01.006,Ville Meyer-sur-Diaz
S10.G00.02.001,88
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Julie_Riou@factice_audit.fr
S10.G00.02.005,0678327329
S20.G00.05.001,88
S20.G00.05.002,6
S20.G00.05.003,70
S20.G00.05.004,1
S20.G00.05.005,30-06-1970
S20.G00.05.007,08-08-2009
S20.G00.05.008,0
S20.G00.05.010,8
S21.G00.06.001,91639719
S21.G00.06.002,819
S21.G00.06.003,58159IzKiNcxmgfqN
S21.G00.06.004,"190, rue Margot Lebon
63943 Brunelnec"
S21.G00.06.005,33455
S21.G00.06.006,Da Silva-la-Forêt
S21.G00.06.007,Zone avenue Perrot
S21.G00.06.009,97
S21.G00.06.013,28-04-2010
S21.G00.06.014,22-02-1996
S21.G00.11.001,14
S21.G00.11.002,D8-6613427o
S21.G00.11.003,"799, rue Royer
60270 Goncalves"
S21.G00.11.004,31911
S21.G00.11.005,Fischernec
S21.G00.11.007,Zone chemin Charles
S21.G00.11.008,61
S21.G00.15.001,3610110
S21.G00.15.002,R1-7872642Q
S21.G00.15.004,1
S21.G00.15.005,734
S21.G00.15.001,07/813-3433-6
S21.G00.15.002,PfkqYW
S21.G00.15.004,0
S21.G00.15.005,980
S21.G00.15.001,766432
S21.G00.15.002,f3-5318511P
S21.G00.15.004,1
S21.G00.15.005,59334
S21.G00.15.001,21/156-5797-3
S21.G00.15.002,PatjFv
S21.G00.15.004,0
S21.G00.15.005,931
S21.G00.20.001,500233766
S21.G00.20.002,7.24m+20
S21.G00.20.003,********************
S21.G00.20.004,FRa3-4938762L
S21.G00.20.005,6012.68
S21.G00.20.006,07-03-2016
S21.G00.20.007,09-02-1971
S21.G00.30.005,H
S21.G00.30.006,24-07-1993
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,0
S10.G00.00.005,76
S10.G00.00.006,P06V08
S10.G00.00.007,86
S10.G00.00.008,99
S10.G00.01.001,9806138625
S10.G00.01.002,361949
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"71, rue de Blot
21768 Delormedan"
S10.G00.01.005,65985
S10.G00.01.006,Ville Girard-la-Forêt
S10.G00.02.001,60
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Alexandre_Mahe-Ledoux@factice_audit.fr
S10.G00.02.005,0632628725
S20.G00.05.001,91
S20.G00.05.002,1
S20.G00.05.003,34
S20.G00.05.004,4
S20.G00.05.005,03-02-2018
S20.G00.05.007,03-11-1990
S20.G00.05.008,8
S20.G00.05.010,10
S21.G00.06.001,18166495
S21.G00.06.002,320
S21.G00.06.003,44752hoSmNalWNqZG
S21.G00.06.004,"rue Adélaïde Besnard
28191 Imbert-sur-Mer"
S21.G00.06.005,72521
S21.G00.06.006,LegendreBourg
S21.G00.06.007,Zone boulevard Cordier
S21.G00.06.009,73
S21.G00.06.013,16-08-1970
S21.G00.06.014,28-04-2009
S21.G00.11.001,92
S21.G00.11.002,R8-886597e
S21.G00.11.003,"rue de Rousseau
12812 Saint daisydan"
S21.G00.11.004,49097
S21.G00.11.005,Sainte Nicolas
S21.G00.11.007,Zone chemin Alice Marin
S21.G00.11.008,49
S21.G00.15.001,5423619
S21.G00.15.002,b5-0904564L
S21.G00.15.004,91
S21.G00.15.005,607
S21.G00.15.001,62/321-5273-9
S21.G00.15.002,PIVpdy
S21.G00.15.004,37
S21.G00.15.005,127
S21.G00.15.001,391677
S21.G00.15.002,P8-8045580P
S21.G00.15.004,11
S21.G00.15.005,37484
S21.G00.15.001,45/921-2959-1
S21.G00.15.002,PVqeAU
S21.G00.15.004,2
S21.G00.15.005,178
S21.G00.20.001,200798860
S21.G00.20.002,3.9X+90
S21.G00.20.003,********************
S21.G00.20.004,FRF0-9362787V
S21.G00.20.005,3328.14
S21.G00.20.006,19-11-2002
S21.G00.20.007,02-01-2015
S21.G00.30.005,F
S21.G00.30.006,14-04-1992
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,4
S10.G00.00.005,47
S10.G00.00.006,P05V01
S10.G00.00.007,9
S10.G00.00.008,45
S10.G00.01.001,3193539007
S10.G00.01.002,510209
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"87, boulevard Nathalie Launay
25306 Parisboeuf"
S10.G00.01.005,49749
S10.G00.01.006,Ville Marion-sur-Bodin
S10.G00.02.001,10
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Antoine_Royer-Marques@factice_audit.fr
S10.G00.02.005,0636271216
S20.G00.05.001,87
S20.G00.05.002,14
S20.G00.05.003,93
S20.G00.05.004,7
S20.G00.05.005,12-07-1972
S20.G00.05.007,22-07-1994
S20.G00.05.008,8
S20.G00.05.010,3
S21.G00.06.001,81327385
S21.G00.06.002,830
S21.G00.06.003,57566sUtxXeWPwBrn
S21.G00.06.004,"28, boulevard Madeleine Lesage
37333 Deschampsdan"
S21.G00.06.005,88601
S21.G00.06.006,Mahe-sur-Gaillard
S21.G00.06.007,Zone avenue Victoire Dupuy
S21.G00.06.009,59
S21.G00.06.013,04-02-1974
S21.G00.06.014,12-05-1995
S21.G00.11.001,32
S21.G00.11.002,l6-6716472V
S21.G00.11.003,"841, avenue de Martin
40731 Parent-la-Forêt"
S21.G00.11.004,05136
S21.G00.11.005,Sauvage
S21.G00.11.007,Zone rue Jacquet
S21.G00.11.008,97
S21.G00.15.001,3211342
S21.G00.15.002,y6-1363618o
S21.G00.15.004,5
S21.G00.15.005,723
S21.G00.15.001,16/582-4915-5
S21.G00.15.002,PwPnXP
S21.G00.15.004,32
S21.G00.15.005,677
S21.G00.15.001,713840
S21.G00.15.002,P8-7623053e
S21.G00.15.004,9
S21.G00.15.005,27829
S21.G00.15.001,75/304-4752-2
S21.G00.15.002,PBCPlj
S21.G00.15.004,1
S21.G00.15.005,781
S21.G00.20.001,371917183
S21.G00.20.002,7.55n+24
S21.G00.20.003,********************
S21.G00.20.004,FRO5-8284342n
S21.G00.20.005,7474.1
S21.G00.20.006,11-11-1979
S21.G00.20.007,31-08-2013
S21.G00.30.005,H
S21.G00.30.006,01-10-1992
S10.G00.00.001,FACTICE_log_paie
S10.G00.00.002,FACTICE_EDITEUR
S10.G00.00.003,********************
S10.G00.00.004,8
S10.G00.00.005,96
S10.G00.00.006,P08V03
S10.G00.00.007,55
S10.G00.00.008,30
S10.G00.01.001,1269126654
S10.G00.01.002,430541
S10.G00.01.003,FACTICE_Audit
S10.G00.01.004,"9, avenue de Lebon
49750 Faure"
S10.G00.01.005,80282
S10.G00.01.006,Ville Dumas
S10.G00.02.001,68
S10.G00.02.002,FACTICE_AUDIT
S10.G00.02.004,Juliette_Boucher@factice_audit.fr
S10.G00.02.005,0682170339
S20.G00.05.001,78
S20.G00.05.002,13
